Date,Open,High,Low,Close,Adj Close,Volume,RSI,Upper Bollinger band,Lower Bollinger band,%K (5 days stochastic oscillator),"%D Average(H,3)",EMA 12,EMA 26,Volume Weighted Average Price,William % R,Commodity Channel Index,Rate of Change (10 days),Aroon Up,Aroon Down,MACD,BUY/SELL
2016/05/23,464.274139,465.933411,458.479065,460.633667,447.492981,8475783,69.6904733,496.7751721,463.0799305,7.571885047,13.13135365,477.5094911,486.7662463,454.1405838,-93.65419208,-235.1388803,-0.05401280403,0,96,-9.256755162,-1
2016/05/24,459.667816,467.567932,459.667816,465.809601,452.52124,5668703,69.6904733,496.7776119,460.4134586,31.59026433,8.512482469,475.709508,485.2139022,454.1453397,-78.40985322,-187.2652474,-0.04284766053,0,92,-9.504394165,1
2016/05/25,470.465454,471.926605,466.156311,471.134125,457.693878,4264311,64.30921351,496.0719961,459.4173489,55.24329262,14.88979969,475.005603,484.1709558,454.1508032,-62.72788199,-122.1340375,-0.02481034991,0,88,-9.165352789,0
2016/05/26,470.539764,471.728485,467.617462,468.979553,455.600769,6548694,58.47392484,495.6180108,458.3075873,73.48368049,31.46848066,474.0785184,483.0456667,454.1590261,-69.07360155,-103.7945488,-0.0462832036,0,84,-8.967148306,0
2016/05/27,470.069214,483.863464,469.920624,482.773773,469.001434,6184833,58.47392484,495.4867781,457.8444509,95.70724129,53.43907914,475.4162498,483.0255264,454.1715611,-28.44639033,-6.939379266,-0.003527063906,0,80,-7.609276551,1
2016/05/30,483.615814,486.141876,477.96933,479.801971,466.114471,4445929,54.63055396,494.3536222,457.9976132,76.05238864,74.8114048,476.0909762,482.7867445,454.1814583,-37.1990438,20.83103648,-0.007428621513,4,76,-6.695768338,-1
2016/05/31,479.950562,481.931763,473.759247,474.427887,460.893677,10768049,55.72596109,492.985482,458.1239496,41.38775161,81.74777014,475.8351163,482.1675699,454.2013408,-50.38520413,-19.85890922,-0.01165971742,0,72,-6.33245358,-1
2016/06/01,474.477417,478.51416,471.431305,472.322845,458.848663,4173254,56.92065648,491.2612678,457.0744559,25.40098165,71.04912718,475.2947669,481.438331,454.2081421,-51.34901445,-40.31122846,-0.01746431884,0,68,-6.14356413,0
2016/06/02,472.768616,474.081177,468.112762,473.635406,460.12381,4732138,59.78478119,488.0700415,458.7160868,30.6318103,47.6137073,475.0394806,480.8603366,454.2150166,-46.73630128,-55.10430313,0.005309063528,0,64,-5.820855974,0
2016/06/03,475.492798,476.929199,473.437286,475.319458,461.759796,3988879,57.82367815,486.4446544,459.1881231,39.97254663,32.47351452,475.082554,480.4499011,454.2218804,-39.12262568,-18.70850727,0.02724259902,32,60,-5.367347076,0
2016/06/06,475.988098,476.978729,471.802795,472.917206,459.426117,4002515,55.63408877,484.8741581,459.7432429,34.76694155,32.00177953,474.7494236,479.8919237,454.2283277,-47.80667446,-30.02795568,0.02666661141,28,56,-5.142500127,-1
2016/06/07,474.130707,475.963348,471.332245,473.041046,459.546448,8747391,55.63408877,483.7271846,459.7934712,47.38097706,35.12376616,474.4865962,479.3844513,454.2420785,-47.35899761,-30.45117886,0.01552446533,24,52,-4.897855023,0
2016/06/08,474.502197,474.502197,470.118744,472.570496,459.089294,5600539,48.65492946,482.9713478,460.7545039,50.27916301,40.70682174,474.1918116,478.8797138,454.2503921,-49.0600178,-36.53003073,0.003048751775,20,48,-4.687902249,0
2016/06/09,475.492798,483.640564,473.610657,481.015442,467.293335,7219470,39.04185189,485.1749218,461.1654319,80.58603058,44.14236054,475.2416009,479.0379159,454.265242,-19.36398875,52.36729246,0.02566399521,16,44,-3.796315041,1
2016/06/10,482.427063,487.578247,479.603821,483.764404,469.963837,7530182,30.1495729,486.8571886,462.7875561,78.15606206,59.41539021,476.5528014,479.3880262,454.2833116,-17.8034469,113.3771947,0.002051956953,12,40,-2.83522479,0
2016/06/13,480.396332,487.107697,477.003479,485.943726,472.080994,4713976,28.61723596,487.4638428,465.0572054,90.63821576,69.67375188,477.997559,479.8736336,454.2944976,-8.188660917,111.7556267,0.01280060394,8,36,-1.87607455,1
2016/06/14,485.869446,488.073547,480.099152,483.541504,469.747314,5041354,33.42594429,487.7072827,466.5862483,74.75860359,83.12676947,478.8504736,480.1453277,454.3066786,-22.70473331,116.577261,0.0192096992,4,32,-1.294854042,0
2016/06/15,485.398895,488.618378,482.303253,487.677307,473.765137,5136069,34.17655834,489.8896237,467.075015,93.72942101,81.1842938,480.208448,480.7032521,454.3200395,-4.589332991,135.0651343,0.03250840429,0,28,-0.4948040707,0
2016/06/16,485.894196,487.206757,478.984711,483.566284,469.771362,4325272,36.55865469,489.2199498,467.8579048,56.50333249,86.37541345,480.7250381,480.9153285,454.3302431,-24.63761147,91.37010672,0.02096734719,0,24,-0.1902903547,0
2016/06/17,483.912994,484.730255,480.495392,482.872833,469.097717,4861844,45.97929565,489.4491821,468.067367,50.53297493,74.99711903,481.0554681,481.0603288,454.3414848,-28.01937284,81.68166711,0.01589115462,88,20,-0.004860709951,0
2016/06/20,481.510773,491.63974,479.455231,490.451019,476.459717,4965096,37.1321093,492.0704685,467.7350995,90.60673034,66.92190948,482.5009375,481.7559355,454.3547694,-5.052586864,127.5247368,0.03707586186,84,16,0.7450019771,1
2016/06/21,492.38269,492.407471,485.250305,488.915558,474.968048,6430108,29.16672934,493.7690461,468.4069094,73.9851342,65.88101258,483.4878022,482.2862779,454.3728351,-15.66672246,135.937997,0.03355842402,96,12,1.201524265,-1
2016/06/22,487.875427,488.321198,483.962524,485.646545,471.792297,5901987,34.54027421,494.0644977,469.8273349,49.63088068,71.70827982,483.8199165,482.5351866,454.3880165,-30.33338782,90.01020255,0.02767004946,92,8,1.284729872,0
2016/06/23,485.374146,486.389526,480.445862,485.621796,471.76828,4540016,35.66352721,494.2158176,471.1477776,47.6100273,71.40758174,484.0971287,482.7638243,454.3990108,-30.44442601,61.02604417,0.009576312105,88,4,1.333304375,0
2016/06/24,477.9198,477.9198,462.317688,471.257935,457.814178,11530618,51.59295963,494.893079,470.2334775,29.71190254,57.0753474,482.1218681,481.9115362,454.4141,-70.28809746,-120.9397185,-0.02585239612,84,0,0.210331904,-1
2016/06/27,465.834351,474.700317,465.834351,473.338226,459.835083,4228907,51.59295963,494.8338537,470.335157,36.62551505,42.31760351,480.7705386,481.2764762,454.4198993,-63.37448495,-99.20102809,-0.02594024642,80,0,-0.5059376376,1
2016/06/28,473.709717,476.260529,473.016266,474.403137,460.869629,3509696,49.28339664,494.716977,470.7138395,46.47622186,37.98248163,479.7909383,480.76734,454.4256413,-59.83537336,-54.5005849,-0.01889882652,76,4,-0.9764016415,0
2016/06/29,476.483398,479.925781,475.492798,478.9104,465.248322,3472319,48.32274651,493.6115694,471.5185269,68.92997535,37.60454648,479.6554709,480.6297889,454.4323199,-44.85599315,-13.89491624,-0.01797686067,72,0,-0.9743179677,1
2016/06/30,481.436462,484.160645,478.984711,480.024841,466.330933,5887945,52.0762028,493.3900045,471.2058685,81.06573208,50.67723742,479.7122971,480.5849779,454.4450445,-41.15227418,19.31420893,-0.007323593719,68,84,-0.8726808448,0
2016/07/01,481.807953,483.813934,480.445862,482.154663,468.399994,3050603,53.81121405,493.0954344,470.9591439,89.05407716,65.4906431,480.0880457,480.7012509,454.4519002,-34.07405098,28.10671883,-0.001487285991,64,80,-0.6132052089,0
2016/07/04,483.170044,492.13504,483.170044,488.717438,474.775574,3601316,51.48776263,493.7911224,471.002875,82.12436634,79.68326153,481.4156445,481.2950425,454.461704,-12.26340848,101.1951074,-0.003534666935,60,76,0.1206019726,1
2016/07/05,488.420258,496.741394,485.547485,491.88739,477.855103,5242583,45.13275175,495.023174,470.3722638,77.15611893,84.08139186,483.0266823,482.0796608,454.4774044,-14.10075952,139.6656672,0.006078415692,96,72,0.9470214114,1
2016/07/07,491.59021,495.552643,488.445038,489.311798,475.352997,5551423,44.33043191,495.6234324,470.5927932,58.15887461,82.77818748,483.9936231,482.6153747,454.4938852,-21.58278949,131.8394691,0.007547161691,96,68,1.378248431,0
2016/07/08,488.866028,489.856659,483.591034,484.606415,470.78186,3295393,48.41484263,495.767478,470.6964022,25.53186358,72.47978662,484.0878988,482.7628592,454.5023034,-35.25180874,47.6173306,-0.002090888441,92,64,1.325039636,-1
2016/07/11,490.84726,492.803711,488.123077,491.59021,477.566437,3815035,48.41484263,496.5229725,470.1036492,62.04368762,53.61561904,485.2421005,483.416737,454.5135335,-14.96405994,108.6811617,0.04314468466,88,60,1.825363518,0
2016/07/12,492.952301,497.781525,490.84726,496.989044,482.811249,4507697,47.45522555,498.3247957,469.4551811,94.41540818,48.57814194,487.0493226,484.4220931,454.5283875,-2.234617196,149.3886063,0.04996600042,96,56,2.627229517,1
2016/07/13,497.880585,503.576599,497.360504,499.638916,485.385529,6883407,39.62860936,501.1316487,468.6472383,80.29736462,60.66365313,488.9861831,485.5492652,454.5538271,-9.543836482,179.8831148,0.05319479791,96,52,3.436917972,0
2016/07/14,499.316986,502.288818,494.438232,497.731995,483.532959,4964987,39.77416008,503.2105767,468.2983387,70.75587305,78.91882014,490.3316926,486.4516896,454.57134,-15.48557468,135.304293,0.03930086922,92,48,3.880003058,0
2016/07/15,499.762756,505.706421,497.038574,501.347717,487.045563,6457762,20.48590038,507.0146927,468.792763,75.21117712,81.82288195,492.0264656,487.555099,454.5957741,-13.33338432,148.0272761,0.04442035949,96,44,4.471366597,0
2016/07/18,509.173553,514.498047,496.171783,498.400665,484.182556,14817306,23.60305035,507.6852955,471.7025087,31.93722475,75.4214716,493.0071117,488.3584743,454.6537274,-41.26978397,143.1046483,0.0336945865,96,40,4.648637398,-1
2016/07/19,498.276825,506.672241,492.977081,504.121429,489.740143,7683649,24.59836535,509.3926872,474.2405872,51.78367923,59.30142498,494.7170067,489.5261006,454.6826294,-29.21893342,109.8195107,0.03151921704,92,36,5.190906094,1
2016/07/20,505.18634,509.322144,503.502289,506.697021,492.242279,5660441,22.47704257,510.7883728,476.8144189,63.75150632,52.97736037,496.5600858,490.7980206,454.7062958,-22.90903212,131.4586711,0.03010776715,96,32,5.762065192,0
2016/07/21,507.192322,507.687622,497.781525,498.450195,484.230713,3097170,33.79874645,510.5689374,479.6660477,25.43154429,49.1574701,496.8508718,491.3648483,454.7179368,-51.22526323,84.06362306,0.01867602015,92,28,5.486023491,-1
2016/07/22,498.276825,504.121429,497.831055,502.660278,488.320618,3184126,34.43512772,510.5897987,482.57456,44.99424886,46.98890995,497.7446266,492.2015468,454.729958,-38.30123927,78.91457715,0.03725469255,88,24,5.543079794,1
2016/07/25,502.239258,507.068512,498.945496,506.573181,492.121918,3803482,33.26595795,510.8672203,484.8479588,83.18169223,44.72576649,499.1028658,493.2661123,454.7451243,-25.64099611,96.23552362,0.0304785789,84,20,5.836753436,1
2016/07/26,506.697021,512.541626,502.833649,507.217102,492.747528,4853316,34.76973817,512.00096,485.904178,63.92623601,51.20249513,500.3512098,494.299519,454.7657675,-23.55758222,112.7163964,0.02058004723,96,16,6.051690831,0
2016/07/27,506.721771,508.182922,499.737976,501.793488,487.478607,5090697,39.41175898,512.4871211,487.2011155,27.18113514,64.03405903,500.5730987,494.8546278,454.785643,-48.16899887,73.57621966,0.004312258175,92,12,5.718470968,-1
2016/07/28,502.709808,510.411804,501.768738,508.356293,493.854218,7204399,34.15526126,513.7990089,489.2820674,71.54880664,58.09635446,501.7705132,495.8547511,454.8158352,-25.96849737,98.53247801,0.02134541903,88,8,5.915762119,1
2016/07/29,507.192322,507.638092,501.248657,502.685059,488.344757,4444057,36.40088697,511.2337929,493.4322618,27.50461345,54.21872593,501.9112126,496.3606999,454.8333733,-54.89060296,66.49321142,0.002667493946,84,4,5.550512735,-1
2016/08/01,504.22049,505.35968,497.806305,500.010406,485.746399,3681961,43.2270848,509.7490108,495.348667,14.95794357,42.07818507,501.6187808,496.6310485,454.8470654,-67.31873002,32.79219074,0.003229813106,80,0,4.987732348,-1
2016/08/02,499.267456,505.21109,498.425415,501.644897,487.334259,3558227,47.33856804,509.3518801,496.0323665,30.45172587,38.00378788,501.6227987,497.0024446,454.8604904,-59.72385254,34.44668091,-0.00491257038,76,0,4.620354035,0
2016/08/03,502.437408,502.437408,491.09491,492.308411,478.26413,5479056,54.29243025,510.6033851,494.0060638,6.28207102,24.30476096,500.189816,496.6547385,454.8782934,-94.81479342,-63.8656075,-0.02839687112,72,0,3.535077511,-1
2016/08/04,494.809692,495.304993,487.082947,491.83786,477.806976,4701579,54.63035419,511.1612039,492.0896939,23.13247121,17.23058015,498.9048997,496.2979326,454.8920949,-81.32301758,-121.4956315,-0.01326578877,68,0,2.60696702,-1
2016/08/05,494.314392,504.71579,493.843842,503.353699,488.994324,5588302,55.74838296,511.5528894,492.4055848,89.02440059,19.9554227,499.5893303,496.820582,454.9126285,-36.08956694,10.61257493,0.001379502281,64,0,2.768748328,1
2016/08/08,505.16156,512.145386,504.54245,509.792664,495.249603,6256252,46.38990438,512.5657829,492.2028676,90.6125577,39.47964761,501.159074,497.781477,454.9397076,-10.79774013,164.0303627,0.006355415408,96,12,3.377597007,1
2016/08/09,508.678253,512.393005,505.706421,510.510864,495.947327,6133687,45.9092602,513.5813859,491.7320994,92.56366382,67.58980983,502.5978109,498.7243945,454.9665792,-7.976698241,157.0965247,0.006493791292,96,8,3.873416376,0
2016/08/10,510.783295,512.417786,496.295624,497.112854,482.931488,6217306,50.92088464,513.6488028,491.4736337,39.58938519,90.7335407,501.7539714,498.6050212,454.9900032,-60.60319155,-8.804520727,-0.009327809372,92,4,3.148950225,-1
2016/08/11,496.270844,506.622711,495.106873,502.288818,487.959839,6539201,50.92088464,513.431779,491.6375918,45.46678939,74.25520224,501.8362555,498.877895,455.0142988,-40.27234877,-23.99125038,-0.01193547731,88,0,2.958360481,1
2016/08/12,503.725189,516.553589,503.725189,513.036926,498.401306,7552641,50.25242725,515.0874706,490.9052924,83.60279028,59.2066128,503.5594356,499.9267121,455.0482369,-11.93276685,160.4208651,0.02059314637,84,0,3.63272345,1
2016/08/16,513.259827,517.49469,502.982239,507.638092,493.156494,6169134,49.37950693,515.2072858,490.8456186,55.97338499,56.21965496,504.1869212,500.4979254,455.0750714,-32.41050012,107.7069707,0.01525505451,96,68,3.688995732,-1
2016/08/17,507.241852,509.569794,498.871185,501.892548,487.57486,7147050,49.94206319,515.0469304,491.0201255,30.30967691,61.68098822,503.8339407,500.6012308,455.1027363,-51.30301805,0.3068719625,0.0004936779014,92,64,3.23270987,-1
2016/08/18,503.229889,507.018982,503.229889,504.24527,489.860443,3576481,49.94206319,514.7525672,490.7271997,40.81861577,56.62861739,503.8972221,500.8711596,455.1169652,-43.56678932,23.37409355,0.02424670945,88,60,3.026062475,0
2016/08/19,504.22049,506.201721,498.821655,502.685059,488.344757,3774054,50,514.4212512,491.0585156,20.68974861,42.36722589,503.7107355,501.0055225,455.1312886,-48.6970806,-16.30927208,0.02205442054,84,56,2.705212927,0
2016/08/22,501.248657,505.0625,498.871185,501.174377,486.877167,3084774,49.23427602,514.53044,491.1156084,12.59956938,30.60601376,503.3205265,501.0180303,455.1427758,-53.66451045,-33.56048181,-0.004329603625,80,52,2.302496194,0
2016/08/23,501.248657,502.734589,497.781525,500.480927,486.203461,3378378,49.69326407,514.42149,491.058277,22.89905329,24.70264459,502.883665,500.9782449,455.1549797,-55.94471517,-57.22772697,-0.01826573362,76,48,1.905420164,0
2016/08/24,501.100067,506.176941,500.753357,505.458771,491.039337,4024092,43.78299173,515.4265941,491.9317958,83.10995115,18.72945709,503.2798352,501.3101357,455.1707287,-50.89001037,15.04368639,-0.009896151789,72,44,1.969699489,1
2016/08/25,505.805481,509.668854,499.762756,501.595367,487.286102,6904382,43.41578965,514.7155081,494.0368113,32.08325436,39.53619127,503.0206862,501.3312639,455.1974762,-71.01774595,9.669625322,0.00901709333,68,40,1.689422294,-1
2016/08/26,504.170959,510.560394,502.536469,509.124023,494.600037,4448703,43.41578965,513.3548341,496.2218173,88.75979557,46.03075293,503.9596611,501.9085053,455.2160202,-37.38938459,78.70377254,0.01360811699,64,36,2.05115577,1
2016/08/29,508.802063,524.899475,508.232452,523.760254,508.818726,7473162,45.8848416,518.5318494,493.040172,95.79901504,67.98433369,507.0059062,503.5271534,455.2540331,-3.823838549,235.7166882,0.02090166898,96,32,3.478752781,1
2016/08/30,526.013916,529.233398,521.556152,528.193237,513.125244,8385786,41.08161684,523.8842386,490.2138361,96.47051802,72.21402166,510.2654955,505.3542707,455.3015581,-3.047954634,261.2964829,0.04049173087,96,28,4.911224835,0
2016/08/31,527.450317,531.957581,518.584351,525.023315,510.045715,10750870,30.56227175,528.0387189,490.0465646,78.46155089,93.67644288,512.5359293,506.8112369,455.3614181,-20.28983684,194.7265187,0.04608708994,92,24,5.724692355,0
2016/09/01,521.556152,531.33844,508.034332,509.767914,495.225525,19669605,42.73115083,527.6201453,491.5335804,24.57910156,90.24369465,512.1100808,507.0302501,455.4568903,-64.92752411,96.84577846,0.01095229708,88,20,5.079830732,-1
2016/09/02,510.708984,511.427185,496.444214,501.917328,487.598907,12979505,50.20701686,526.8641459,490.7010658,15.41141959,66.50372349,510.541965,506.6515151,455.5061975,-84.58858041,-44.46378078,-0.001527260431,84,16,3.890449886,-1
2016/09/06,505.16156,507.687622,502.734589,505.16156,490.75058,5312062,53.88756986,526.6528938,490.5585277,24.54666154,39.48402401,509.7142104,506.541148,455.527163,-75.45333846,-30.84038039,0.007955680065,80,12,3.173062318,0
2016/09/07,506.201721,508.703003,501.768738,504.04715,489.667999,5966010,48.50770183,526.9431148,490.5761069,21.40866001,21.51239423,508.8423549,506.3564074,455.5505202,-78.59133999,-36.10547461,0.007125592221,76,8,2.485947473,0
2016/09/08,506.721771,513.111206,505.31015,511.848175,497.24649,5633288,48.50770183,527.2268848,491.3784662,44.14472755,20.45558038,509.3047888,506.763205,455.5749016,-56.62489282,20.98334075,0.01264080152,72,4,2.541583735,1
2016/09/09,512.640686,520.020752,510.164154,517.37085,502.611633,7047053,43.97788026,528.5481683,492.1551528,88.76042785,30.0333497,510.5457213,507.5489565,455.6085917,-41.07391732,79.05064767,0.03145061545,68,0,2.996764752,1
2016/09/12,510.362274,523.042114,509.743134,518.33667,503.549866,15545572,39.88868312,529.8080969,493.3469804,77.88106599,51.43793847,511.7443288,508.3480464,455.6842419,-38.35432163,82.18785669,0.01809509389,64,0,3.396282361,1
2016/09/14,519.079651,524.528015,515.562988,517.46991,502.707825,8586131,39.54266055,530.512733,495.0693418,68.98800871,70.2620738,512.6251874,509.02374,455.727404,-40.7949801,88.07046642,-0.01200996821,60,12,3.601447413,0
2016/09/15,518.584351,530.075439,518.584351,527.499817,512.45166,14477715,39.54266055,532.5364966,496.1942991,89.59987101,78.54316752,514.913592,510.3923383,455.8071472,-12.55235529,125.5426212,-0.001312814992,56,8,4.521253667,1
2016/09/16,528.490417,541.789368,524.577515,532.725281,517.528015,18148264,34.28482922,536.4470033,496.730923,71.71559379,78.8229819,517.6538518,512.0466304,455.917804,-19.9890974,163.2279251,0.01466975995,96,4,5.607221466,1
2016/09/19,531.23938,538.891846,530.47168,536.118164,520.824097,7696922,32.24071903,539.3332929,497.7009392,82.30305627,76.76782451,520.4945152,513.8297069,455.9659328,-12.50674769,153.5432974,0.05169067977,96,0,6.664808312,1
2016/09/20,536.910645,537.282104,529.505798,532.056641,516.878479,5321678,36.90609534,540.4867987,497.7326316,62.88955243,81.20617369,522.2733038,515.1798502,455.9982465,-21.46365409,124.5064114,0.06004836119,92,24,7.093453626,-1
2016/09/21,531.957581,537.356384,529.481079,531.09082,515.940125,5050374,45.04017299,541.3921032,497.2412675,53.89553906,72.30273416,523.6298448,516.3584405,456.028766,-23.59358621,112.7810122,0.05132864821,88,20,7.271404221,0
2016/09/22,536.415344,542.755249,534.434082,539.362366,523.975769,8658390,45.42396329,544.1678666,496.51394,81.33495077,66.36271592,526.0502326,518.062435,456.0852674,-7.32629491,139.8031694,0.07006331848,96,16,7.987797625,1
2016/09/23,539.387146,549.516113,539.387146,546.222351,530.640015,14346160,25.05215919,549.9445204,495.9450629,83.55998797,66.04001408,529.1536355,520.1483547,456.185706,-6.898310117,156.7683229,0.06715697677,96,12,9.005280747,1
2016/09/26,546.519531,559.471741,544.959351,548.401672,532.757141,17635483,12.01691964,555.3694638,497.16074,63.08828061,72.93015926,532.1148719,522.241193,456.3170439,-19.18456306,168.2706269,0.05997790946,96,8,9.873678819,0
2016/09/27,553.255676,557.68866,548.104492,550.036194,534.345093,8941345,11.58405796,558.4559016,500.4849642,68.53838371,75.99440645,534.8719983,524.300082,456.3841958,-17.42110382,153.7238762,0.06115624426,96,4,10.57191634,-1
2016/09/28,548.748413,548.797974,538.049805,540.204407,524.793823,11454533,23.2600422,558.9186888,505.1874995,23.04658355,71.7288841,535.6923689,525.4781801,456.461463,-38.74497027,87.13785949,0.04393394971,92,0,10.21418876,-1
2016/09/29,542.359009,550.160034,528.688538,531.18988,516.036377,9811623,32.28826233,556.3853283,510.4839607,8.125671653,51.55774929,534.9996783,525.901269,456.5231747,-56.87241752,49.85330541,0.006995382522,88,0,9.098409278,-1
2016/09/30,528.985718,542.136108,528.143738,536.762024,521.449585,5168744,35.94813217,555.1547544,514.4847023,27.50984798,33.23687964,535.2708084,526.7057694,456.5552415,-51.7202504,41.42308914,0.007577532255,84,0,8.565039017,1
2016/10/03,538.396545,548.773193,533.072021,540.229187,524.817871,8364763,35.92231155,554.9581609,517.8087983,40.90533392,19.56070106,536.0336359,527.707504,456.6103642,-47.06231921,63.29875108,0.007668128551,80,20,8.326131854,0
2016/10/04,541.393127,548.946533,540.873047,543.027649,527.536438,6051915,33.86017815,554.7905288,521.6275359,67.60406473,25.51361785,537.1096379,528.8423296,456.6519018,-47.12553876,79.96877327,0.02062000012,76,16,8.267308318,0
2016/10/05,546.816711,548.054993,537.802185,539.585266,524.192261,4979551,35.592121,552.04793,526.0966274,51.96845101,45.33974888,537.4905038,529.6381027,456.6850879,-63.47827214,63.51426527,0.01599433784,72,12,7.852401112,-1
2016/10/06,540.873047,557.83728,540.873047,550.184814,534.489441,9742744,40.94282356,553.1945877,527.4441887,74.22851743,53.49261655,539.4434746,531.1600813,456.7558993,-29.6441717,111.3780439,0.02006526351,68,8,8.283393299,1
2016/10/07,551.769775,556.252258,548.054993,549.293274,533.623352,7051893,38.64944041,554.3547564,528.1661786,65.50003374,64.60034439,540.9588283,532.5032807,456.8079503,-32.48999625,117.8049358,0.005622111571,64,4,8.455547596,0
2016/10/10,551.769775,555.732239,541.863647,543.027649,527.536438,5332013,42.35942359,554.9148617,529.1733602,26.08155339,63.89900073,541.2771084,533.2828636,456.8454668,-52.49007414,77.79213865,-0.009799428547,60,0,7.994244864,-1
2016/10/13,539.387146,539.411926,521.060852,523.611694,508.674469,10124402,54.14381227,556.5229041,526.4968712,6.93607873,55.27003485,538.5593524,532.5664806,456.9017227,-93.35906545,-89.98712012,-0.04804138398,56,4,5.992871729,-1
2016/10/14,526.509216,535.920044,525.840576,533.765442,518.538452,7045099,54.14381227,555.7148843,526.5053305,34.54547027,32.83922195,537.8218277,532.6552926,456.9429123,-66.92450935,-68.60535883,-0.01191949735,52,0,5.166535104,1
2016/10/17,534.929382,535.325623,524.404175,525.345276,510.35849,4535058,56.97042542,556.1837778,523.0539976,12.1746315,22.52103413,535.9023582,532.1138099,456.9681708,-88.3500812,-109.9716921,-0.01100285269,48,0,3.788548323,-1
2016/10/18,527.995117,536.291504,526.038696,535.474243,520.198547,5110251,61.14194034,555.0606469,522.3303529,41.57142891,17.8853935,535.8364943,532.3627309,456.9983018,-60.8080725,-70.21928675,-0.002399165631,44,0,3.473763474,1
2016/10/19,537.133484,542.210388,535.622803,538.569885,523.205872,7879298,56.35963669,553.5089504,522.2440053,82.78684223,29.43051023,536.257016,532.82252,457.0485184,-52.39061009,-10.65908306,-0.003071477884,40,0,3.43449592,0
2016/10/20,541.838928,543.84491,536.935364,538.668945,523.302063,4672920,50.87627017,552.1796475,523.3539565,73.37567227,45.51096755,536.628082,533.2555886,457.0786404,-52.12125278,-2.550127769,-0.00802667048,36,0,3.37249341,-1
2016/10/21,543.349609,543.349609,524.230835,527.103577,512.066589,20125461,52.13015178,552.7899809,522.1598656,14.64632923,65.91131447,535.1627735,532.799884,457.1952019,-83.56902688,-91.61993003,-0.02313200487,32,0,2.362889513,-1
2016/10/24,529.976379,531.957581,525.345276,526.657837,511.633667,4851755,52.35158361,552.685608,520.8207831,12.3737775,56.93628124,533.8543217,532.3449176,457.2218994,-84.78105323,-117.5679877,-0.04276195271,28,96,1.509404186,-1
2016/10/25,527.499817,527.623657,522.150513,525.444336,510.454773,3534611,56.15072565,552.5989756,518.7952939,15.18282808,33.46525967,532.5604778,531.8337634,457.2405361,-88.08072388,-130.8930912,-0.04341749504,24,96,0.7267144149,0
2016/10/26,523.066833,524.750916,521.110413,522.076233,507.182648,5051543,59.87606194,552.2764527,516.1247574,4.248257615,14.06764494,530.947517,531.1109833,457.2662008,-97.23904399,-139.6639807,-0.03858259527,20,96,-0.1634662937,0
2016/10/27,520.615112,522.001953,516.80127,519.426331,504.608398,5926800,61.41336259,551.778329,513.7430333,9.887854001,10.60162107,529.1750269,530.2454535,457.2947976,-93.34601962,-153.3078632,-0.007993257309,16,96,-1.070426652,0
2016/10/28,520.070251,524.032715,516.99939,522.522034,507.615845,3751056,61.41336259,550.1798691,511.3896675,37.7450951,9.772979899,528.1514895,529.6733484,457.3133996,-85.30536448,-118.1047883,-0.02106432361,12,92,-1.521858868,0
2016/11/01,520.714172,523.017334,518.782471,520.565552,505.715179,4718327,67.54386944,546.2966639,511.1689124,34.78236363,17.29373557,526.9844222,528.9986968,457.336638,-86.08071251,-105.588417,-0.009098252556,8,88,-2.014274594,0
2016/11/02,515.612488,516.528809,505.706421,507.068512,492.603119,3248957,70.17787153,544.055331,508.2732257,7.152150792,27.47177091,523.920436,527.3742387,457.3498521,-96.4285659,-165.8086459,-0.05304780084,4,96,-3.453802647,-1
2016/11/03,507.118042,512.516846,505.508301,507.167572,492.699402,3374427,61.86922027,543.4051852,506.5742113,8.957211818,26.55986984,521.3430723,525.8774485,457.363211,-95.67183681,-156.2931083,-0.05830684907,0,96,-4.534376219,0
2016/11/04,505.33493,508.628723,495.304993,498.053955,483.845734,5323812,66.19585494,545.2256055,499.65215,9.569021867,16.96390875,517.7601312,523.816449,457.3810806,-94.33669819,-182.634288,-0.07539879619,28,96,-6.056317824,-1
2016/11/07,502.239258,503.502289,494.834473,495.874603,481.728546,4387036,73.5736956,546.0813703,494.586289,3.690647305,8.559461492,514.3931269,521.7466827,457.3949136,-97.87773776,-172.7981186,-0.05924637085,24,96,-7.35355579,-1
2016/11/08,498.128235,498.128235,494.462982,497.038574,482.859344,6198899,73.5736956,545.7264661,489.4503833,11.67231122,7.405626997,511.7231957,519.9164524,457.4137104,-94.78434297,-162.9317294,-0.05624004984,20,96,-8.193256729,0
2016/11/09,470.539764,499.762756,460.633667,497.583405,483.388611,9986923,85.89264563,543.1517778,486.1698602,71.21718197,8.31066013,509.5478432,518.2621526,457.435801,-55.32936323,-194.1734632,-0.05302356328,16,96,-8.714309331,1
2016/11/10,504.51767,509.644073,498.772125,500.456177,486.179443,4506126,90.18934051,538.7581469,485.1045243,81.25317305,28.86004683,508.1491254,516.9431914,457.4516715,-44.16667879,-91.17710299,-0.04141168403,12,92,-8.794066061,-1
2016/11/11,494.240112,503.972839,492.878021,496.171783,482.017242,6818812,83.27110681,534.2894229,485.1544206,72.5113683,54.71422208,506.3064573,515.4045686,457.4728804,-46.95011001,-98.10632835,-0.04476967495,8,88,-9.098111271,0
